time,deviceMode,vBat,ec,sal,tds,slowDallasTemp,thermTemp,fastBRTemp,slowBRPres,slowBRTemp,slowBRDepth
2025-07-30T13:42:31,0,3.82,999.00,999.00,999.00,31.56,33.84,999.00,999.00,999.00,999.00
2025-07-30T13:42:31,0,3.80,999.00,999.00,999.00,31.56,33.71,999.00,999.00,999.00,999.00
2025-07-30T13:42:31,0,3.80,999.00,999.00,999.00,31.69,33.76,999.00,999.00,999.00,999.00
2025-07-30T13:42:31,0,3.79,999.00,999.00,999.00,31.69,33.82,999.00,999.00,999.00,999.00
2025-07-30T13:42:31,0,3.81,999.00,999.00,999.00,31.69,33.85,999.00,999.00,999.00,999.00
2025-07-30T13:42:32,0,3.80,999.00,999.00,999.00,31.69,33.81,999.00,999.00,999.00,999.00
2025-07-30T13:42:32,0,3.80,999.00,999.00,999.00,31.69,33.90,999.00,999.00,999.00,999.00
2025-07-30T13:42:32,0,3.80,999.00,999.00,999.00,31.69,33.92,999.00,999.00,999.00,999.00
2025-07-30T13:42:32,0,3.81,999.00,999.00,999.00,31.81,33.96,999.00,999.00,999.00,999.00
2025-07-30T13:42:32,0,3.82,999.00,999.00,999.00,31.81,33.89,999.00,999.00,999.00,999.00
2025-07-30T13:42:32,0,3.80,999.00,999.00,999.00,31.81,33.90,999.00,999.00,999.00,999.00
2025-07-30T13:42:32,0,3.82,999.00,999.00,999.00,31.81,33.91,999.00,999.00,999.00,999.00
2025-07-30T13:42:32,0,3.79,999.00,999.00,999.00,31.81,34.02,999.00,999.00,999.00,999.00
2025-07-30T13:42:32,0,3.81,999.00,999.00,999.00,31.81,34.06,999.00,999.00,999.00,999.00
2025-07-30T13:42:33,0,3.79,999.00,999.00,999.00,31.94,33.90,999.00,999.00,999.00,999.00
2025-07-30T13:42:33,0,3.79,999.00,999.00,999.00,31.94,33.95,999.00,999.00,999.00,999.00
2025-07-30T13:42:33,0,3.80,999.00,999.00,999.00,31.94,34.03,999.00,999.00,999.00,999.00
2025-07-30T13:42:33,0,3.80,999.00,999.00,999.00,31.94,33.98,999.00,999.00,999.00,999.00
2025-07-30T13:42:33,0,3.80,999.00,999.00,999.00,31.94,34.03,999.00,999.00,999.00,999.00
2025-07-30T13:42:33,0,3.80,999.00,999.00,999.00,31.94,33.98,999.00,999.00,999.00,999.00
2025-07-30T13:42:33,0,3.81,999.00,999.00,999.00,32.06,33.93,999.00,999.00,999.00,999.00
2025-07-30T13:42:33,0,3.82,999.00,999.00,999.00,32.06,33.80,999.00,999.00,999.00,999.00
2025-07-30T13:42:33,0,3.79,999.00,999.00,999.00,32.06,33.86,999.00,999.00,999.00,999.00
2025-07-30T13:42:34,0,3.80,999.00,999.00,999.00,32.06,34.02,999.00,999.00,999.00,999.00
2025-07-30T13:42:34,0,3.80,999.00,999.00,999.00,32.06,33.98,999.00,999.00,999.00,999.00
2025-07-30T13:42:34,0,3.80,999.00,999.00,999.00,32.06,33.78,999.00,999.00,999.00,999.00
2025-07-30T13:42:34,0,3.80,999.00,999.00,999.00,32.19,33.95,999.00,999.00,999.00,999.00
2025-07-30T13:42:34,0,3.80,999.00,999.00,999.00,32.19,33.95,999.00,999.00,999.00,999.00
2025-07-30T13:42:34,0,3.81,999.00,999.00,999.00,32.19,33.97,999.00,999.00,999.00,999.00
2025-07-30T13:42:34,0,3.81,999.00,999.00,999.00,32.19,33.87,999.00,999.00,999.00,999.00
2025-07-30T13:42:34,0,3.81,999.00,999.00,999.00,32.19,33.84,999.00,999.00,999.00,999.00
2025-07-30T13:42:34,0,3.79,999.00,999.00,999.00,32.19,33.99,999.00,999.00,999.00,999.00
2025-07-30T13:42:34,0,3.80,999.00,999.00,999.00,32.31,33.84,999.00,999.00,999.00,999.00
2025-07-30T13:42:35,0,3.79,999.00,999.00,999.00,32.31,33.95,999.00,999.00,999.00,999.00
2025-07-30T13:42:35,0,3.81,999.00,999.00,999.00,32.31,33.89,999.00,999.00,999.00,999.00
2025-07-30T13:42:35,0,3.79,999.00,999.00,999.00,32.31,33.71,999.00,999.00,999.00,999.00
2025-07-30T13:42:35,0,3.81,999.00,999.00,999.00,32.31,33.89,999.00,999.00,999.00,999.00
2025-07-30T13:42:35,0,3.80,999.00,999.00,999.00,32.31,33.86,999.00,999.00,999.00,999.00
2025-07-30T13:42:35,0,3.80,999.00,999.00,999.00,32.44,33.64,999.00,999.00,999.00,999.00
2025-07-30T13:42:35,0,3.80,999.00,999.00,999.00,32.44,33.86,999.00,999.00,999.00,999.00
2025-07-30T13:42:35,0,3.79,999.00,999.00,999.00,32.44,33.71,999.00,999.00,999.00,999.00
2025-07-30T13:42:35,0,3.80,999.00,999.00,999.00,32.44,33.57,999.00,999.00,999.00,999.00
2025-07-30T13:42:36,0,3.80,999.00,999.00,999.00,32.44,33.87,999.00,999.00,999.00,999.00
2025-07-30T13:42:36,0,3.80,999.00,999.00,999.00,32.44,33.91,999.00,999.00,999.00,999.00
2025-07-30T13:42:36,0,3.80,999.00,999.00,999.00,32.50,33.89,999.00,999.00,999.00,999.00
2025-07-30T13:42:36,0,3.80,999.00,999.00,999.00,32.50,33.78,999.00,999.00,999.00,999.00
2025-07-30T13:42:36,0,3.79,999.00,999.00,999.00,32.50,33.88,999.00,999.00,999.00,999.00
2025-07-30T13:42:36,0,3.80,999.00,999.00,999.00,32.50,33.81,999.00,999.00,999.00,999.00
2025-07-30T13:42:36,0,3.80,999.00,999.00,999.00,32.50,33.66,999.00,999.00,999.00,999.00
2025-07-30T13:42:36,0,3.79,999.00,999.00,999.00,32.50,33.87,999.00,999.00,999.00,999.00
2025-07-30T13:42:36,0,3.80,999.00,999.00,999.00,32.56,33.81,999.00,999.00,999.00,999.00
2025-07-30T13:42:37,0,3.82,999.00,999.00,999.00,32.56,33.89,999.00,999.00,999.00,999.00
2025-07-30T13:42:37,0,3.80,999.00,999.00,999.00,32.56,33.94,999.00,999.00,999.00,999.00
2025-07-30T13:42:37,0,3.80,999.00,999.00,999.00,32.56,33.85,999.00,999.00,999.00,999.00
2025-07-30T13:42:37,0,3.80,999.00,999.00,999.00,32.56,34.02,999.00,999.00,999.00,999.00
2025-07-30T13:42:37,0,3.80,999.00,999.00,999.00,32.56,33.76,999.00,999.00,999.00,999.00
2025-07-30T13:42:37,0,3.79,999.00,999.00,999.00,32.69,33.92,999.00,999.00,999.00,999.00
2025-07-30T13:42:37,0,3.82,999.00,999.00,999.00,32.69,33.95,999.00,999.00,999.00,999.00
2025-07-30T13:42:37,0,3.80,999.00,999.00,999.00,32.69,33.90,999.00,999.00,999.00,999.00
2025-07-30T13:42:37,0,3.80,999.00,999.00,999.00,32.69,33.88,999.00,999.00,999.00,999.00
2025-07-30T13:42:38,0,3.80,999.00,999.00,999.00,32.69,33.91,999.00,999.00,999.00,999.00
2025-07-30T13:42:38,0,3.79,999.00,999.00,999.00,32.69,33.90,999.00,999.00,999.00,999.00
2025-07-30T13:42:38,0,3.80,999.00,999.00,999.00,32.75,33.92,999.00,999.00,999.00,999.00
2025-07-30T13:42:38,0,3.81,999.00,999.00,999.00,32.75,34.09,999.00,999.00,999.00,999.00
2025-07-30T13:42:38,0,3.81,999.00,999.00,999.00,32.75,34.06,999.00,999.00,999.00,999.00
2025-07-30T13:42:38,0,3.81,999.00,999.00,999.00,32.75,33.92,999.00,999.00,999.00,999.00
2025-07-30T13:42:38,0,3.81,999.00,999.00,999.00,32.75,33.99,999.00,999.00,999.00,999.00
2025-07-30T13:42:38,0,3.82,999.00,999.00,999.00,32.75,33.94,999.00,999.00,999.00,999.00
2025-07-30T13:42:38,0,3.80,999.00,999.00,999.00,32.88,34.06,999.00,999.00,999.00,999.00
2025-07-30T13:42:39,0,3.82,999.00,999.00,999.00,32.88,34.07,999.00,999.00,999.00,999.00
2025-07-30T13:42:39,0,3.82,999.00,999.00,999.00,32.88,33.74,999.00,999.00,999.00,999.00
2025-07-30T13:42:39,0,3.81,999.00,999.00,999.00,32.88,33.83,999.00,999.00,999.00,999.00
2025-07-30T13:42:39,0,3.81,999.00,999.00,999.00,32.88,33.95,999.00,999.00,999.00,999.00
2025-07-30T13:42:39,0,3.80,999.00,999.00,999.00,32.88,34.02,999.00,999.00,999.00,999.00
2025-07-30T13:42:39,0,3.80,999.00,999.00,999.00,33.00,34.01,999.00,999.00,999.00,999.00
2025-07-30T13:42:39,0,3.82,999.00,999.00,999.00,33.00,34.11,999.00,999.00,999.00,999.00
2025-07-30T13:42:39,0,3.81,999.00,999.00,999.00,33.00,34.08,999.00,999.00,999.00,999.00
2025-07-30T13:42:39,0,3.82,999.00,999.00,999.00,33.00,33.93,999.00,999.00,999.00,999.00
2025-07-30T13:42:40,0,3.79,999.00,999.00,999.00,33.00,34.05,999.00,999.00,999.00,999.00
2025-07-30T13:42:40,0,3.81,999.00,999.00,999.00,33.00,34.18,999.00,999.00,999.00,999.00
2025-07-30T13:42:40,0,3.80,999.00,999.00,999.00,33.06,34.07,999.00,999.00,999.00,999.00
2025-07-30T13:42:40,0,3.80,999.00,999.00,999.00,33.06,34.02,999.00,999.00,999.00,999.00
2025-07-30T13:42:40,0,3.80,999.00,999.00,999.00,33.06,34.01,999.00,999.00,999.00,999.00
2025-07-30T13:42:40,0,3.80,999.00,999.00,999.00,33.06,34.11,999.00,999.00,999.00,999.00
2025-07-30T13:42:40,0,3.80,999.00,999.00,999.00,33.06,34.13,999.00,999.00,999.00,999.00
2025-07-30T13:42:40,0,3.80,999.00,999.00,999.00,33.06,34.16,999.00,999.00,999.00,999.00
2025-07-30T13:42:40,0,3.80,999.00,999.00,999.00,33.19,34.04,999.00,999.00,999.00,999.00
2025-07-30T13:42:40,0,3.80,999.00,999.00,999.00,33.19,34.05,999.00,999.00,999.00,999.00
2025-07-30T13:42:41,0,3.81,999.00,999.00,999.00,33.19,33.95,999.00,999.00,999.00,999.00
2025-07-30T13:42:41,0,3.82,999.00,999.00,999.00,33.19,34.19,999.00,999.00,999.00,999.00
2025-07-30T13:42:41,0,3.80,999.00,999.00,999.00,33.19,34.10,999.00,999.00,999.00,999.00
2025-07-30T13:42:41,0,3.80,999.00,999.00,999.00,33.19,34.05,999.00,999.00,999.00,999.00
2025-07-30T13:42:41,0,3.79,999.00,999.00,999.00,33.25,34.11,999.00,999.00,999.00,999.00
2025-07-30T13:42:41,0,3.80,999.00,999.00,999.00,33.25,34.28,999.00,999.00,999.00,999.00
2025-07-30T13:42:41,0,3.79,999.00,999.00,999.00,33.25,34.23,999.00,999.00,999.00,999.00
2025-07-30T13:42:41,0,3.79,999.00,999.00,999.00,33.25,34.20,999.00,999.00,999.00,999.00
2025-07-30T13:42:41,0,3.80,999.00,999.00,999.00,33.25,34.19,999.00,999.00,999.00,999.00
2025-07-30T13:42:42,0,3.80,999.00,999.00,999.00,33.25,34.14,999.00,999.00,999.00,999.00
2025-07-30T13:42:42,0,3.82,999.00,999.00,999.00,33.38,34.07,999.00,999.00,999.00,999.00
2025-07-30T13:42:42,0,3.80,999.00,999.00,999.00,33.38,34.13,999.00,999.00,999.00,999.00
2025-07-30T13:42:42,0,3.80,999.00,999.00,999.00,33.38,34.05,999.00,999.00,999.00,999.00
2025-07-30T13:42:42,0,3.82,999.00,999.00,999.00,33.38,34.14,999.00,999.00,999.00,999.00
2025-07-30T13:42:42,0,3.80,999.00,999.00,999.00,33.38,34.29,999.00,999.00,999.00,999.00
2025-07-30T13:42:42,0,3.82,999.00,999.00,999.00,33.38,34.19,999.00,999.00,999.00,999.00
2025-07-30T13:42:42,0,3.80,999.00,999.00,999.00,33.44,34.23,999.00,999.00,999.00,999.00
2025-07-30T13:42:43,0,3.82,999.00,999.00,999.00,33.44,34.28,999.00,999.00,999.00,999.00
2025-07-30T13:42:43,0,3.80,999.00,999.00,999.00,33.44,34.20,999.00,999.00,999.00,999.00
2025-07-30T13:42:43,0,3.80,999.00,999.00,999.00,33.44,34.36,999.00,999.00,999.00,999.00
2025-07-30T13:42:43,0,3.80,999.00,999.00,999.00,33.44,34.15,999.00,999.00,999.00,999.00
2025-07-30T13:42:43,0,3.81,999.00,999.00,999.00,33.44,34.19,999.00,999.00,999.00,999.00
2025-07-30T13:42:43,0,3.80,999.00,999.00,999.00,33.56,34.19,999.00,999.00,999.00,999.00
2025-07-30T13:42:43,0,3.80,999.00,999.00,999.00,33.56,34.22,999.00,999.00,999.00,999.00
2025-07-30T13:42:43,0,3.81,999.00,999.00,999.00,33.56,34.32,999.00,999.00,999.00,999.00
2025-07-30T13:42:43,0,3.80,999.00,999.00,999.00,33.56,34.28,999.00,999.00,999.00,999.00
2025-07-30T13:42:44,0,3.80,999.00,999.00,999.00,33.56,34.29,999.00,999.00,999.00,999.00
2025-07-30T13:42:44,0,3.80,999.00,999.00,999.00,33.56,34.32,999.00,999.00,999.00,999.00
2025-07-30T13:42:44,0,3.80,999.00,999.00,999.00,33.63,34.27,999.00,999.00,999.00,999.00
2025-07-30T13:42:44,0,3.82,999.00,999.00,999.00,33.63,34.27,999.00,999.00,999.00,999.00
2025-07-30T13:42:44,0,3.79,999.00,999.00,999.00,33.63,34.24,999.00,999.00,999.00,999.00
2025-07-30T13:42:44,0,3.80,999.00,999.00,999.00,33.63,34.30,999.00,999.00,999.00,999.00
2025-07-30T13:42:44,0,3.81,999.00,999.00,999.00,33.63,34.35,999.00,999.00,999.00,999.00
2025-07-30T13:42:44,0,3.82,999.00,999.00,999.00,33.63,34.19,999.00,999.00,999.00,999.00
2025-07-30T13:42:44,0,3.80,999.00,999.00,999.00,33.75,34.29,999.00,999.00,999.00,999.00
2025-07-30T13:42:45,0,3.80,999.00,999.00,999.00,33.75,34.27,999.00,999.00,999.00,999.00
2025-07-30T13:42:45,0,3.82,999.00,999.00,999.00,33.75,34.35,999.00,999.00,999.00,999.00
2025-07-30T13:42:45,0,3.82,999.00,999.00,999.00,33.75,34.36,999.00,999.00,999.00,999.00
2025-07-30T13:42:45,0,3.79,999.00,999.00,999.00,33.75,34.29,999.00,999.00,999.00,999.00
2025-07-30T13:42:45,0,3.79,999.00,999.00,999.00,33.75,34.22,999.00,999.00,999.00,999.00
2025-07-30T13:42:45,0,3.80,999.00,999.00,999.00,33.81,34.33,999.00,999.00,999.00,999.00
2025-07-30T13:42:45,0,3.80,999.00,999.00,999.00,33.81,34.36,999.00,999.00,999.00,999.00
2025-07-30T13:42:45,0,3.81,999.00,999.00,999.00,33.81,34.35,999.00,999.00,999.00,999.00
2025-07-30T13:42:45,0,3.81,999.00,999.00,999.00,33.81,34.43,999.00,999.00,999.00,999.00
2025-07-30T13:42:45,0,3.81,999.00,999.00,999.00,33.81,34.43,999.00,999.00,999.00,999.00
2025-07-30T13:42:46,0,3.81,999.00,999.00,999.00,33.81,34.15,999.00,999.00,999.00,999.00
2025-07-30T13:42:46,0,3.81,999.00,999.00,999.00,33.88,34.30,999.00,999.00,999.00,999.00
2025-07-30T13:42:46,0,3.80,999.00,999.00,999.00,33.88,34.43,999.00,999.00,999.00,999.00
2025-07-30T13:42:46,0,3.80,999.00,999.00,999.00,33.88,34.42,999.00,999.00,999.00,999.00
2025-07-30T13:42:46,0,3.80,999.00,999.00,999.00,33.88,34.36,999.00,999.00,999.00,999.00
2025-07-30T13:42:46,0,3.80,999.00,999.00,999.00,33.88,34.33,999.00,999.00,999.00,999.00
2025-07-30T13:42:46,0,3.79,999.00,999.00,999.00,33.88,34.36,999.00,999.00,999.00,999.00
2025-07-30T13:42:46,0,3.80,999.00,999.00,999.00,34.00,34.49,999.00,999.00,999.00,999.00
2025-07-30T13:42:46,0,3.80,999.00,999.00,999.00,34.00,34.46,999.00,999.00,999.00,999.00
2025-07-30T13:42:47,0,3.81,999.00,999.00,999.00,34.00,34.35,999.00,999.00,999.00,999.00
2025-07-30T13:42:47,0,3.81,999.00,999.00,999.00,34.00,34.44,999.00,999.00,999.00,999.00
2025-07-30T13:42:47,0,3.81,999.00,999.00,999.00,34.00,34.45,999.00,999.00,999.00,999.00
2025-07-30T13:42:47,0,3.81,999.00,999.00,999.00,34.00,34.36,999.00,999.00,999.00,999.00
2025-07-30T13:42:47,0,3.80,999.00,999.00,999.00,34.06,34.20,999.00,999.00,999.00,999.00
2025-07-30T13:42:47,0,3.81,999.00,999.00,999.00,34.06,34.42,999.00,999.00,999.00,999.00
2025-07-30T13:42:47,0,3.81,999.00,999.00,999.00,34.06,34.45,999.00,999.00,999.00,999.00
2025-07-30T13:42:47,0,3.79,999.00,999.00,999.00,34.06,34.43,999.00,999.00,999.00,999.00
2025-07-30T13:42:47,0,3.79,999.00,999.00,999.00,34.06,34.41,999.00,999.00,999.00,999.00
2025-07-30T13:42:48,0,3.79,999.00,999.00,999.00,34.06,34.43,999.00,999.00,999.00,999.00
2025-07-30T13:42:48,0,3.79,999.00,999.00,999.00,34.19,34.42,999.00,999.00,999.00,999.00
2025-07-30T13:42:48,0,3.81,999.00,999.00,999.00,34.19,34.51,999.00,999.00,999.00,999.00
2025-07-30T13:42:48,0,3.81,999.00,999.00,999.00,34.19,34.46,999.00,999.00,999.00,999.00
2025-07-30T13:42:48,0,3.81,999.00,999.00,999.00,34.19,34.38,999.00,999.00,999.00,999.00
2025-07-30T13:42:48,0,3.80,999.00,999.00,999.00,34.19,34.48,999.00,999.00,999.00,999.00
2025-07-30T13:42:48,0,3.80,999.00,999.00,999.00,34.19,34.41,999.00,999.00,999.00,999.00
2025-07-30T13:42:48,0,3.82,999.00,999.00,999.00,34.25,34.43,999.00,999.00,999.00,999.00
2025-07-30T13:42:48,0,3.81,999.00,999.00,999.00,34.25,34.55,999.00,999.00,999.00,999.00
2025-07-30T13:42:49,0,3.79,999.00,999.00,999.00,34.25,34.49,999.00,999.00,999.00,999.00
2025-07-30T13:42:49,0,3.80,999.00,999.00,999.00,34.25,34.25,999.00,999.00,999.00,999.00
2025-07-30T13:42:49,0,3.80,999.00,999.00,999.00,34.25,34.57,999.00,999.00,999.00,999.00
2025-07-30T13:42:49,0,3.80,999.00,999.00,999.00,34.25,34.60,999.00,999.00,999.00,999.00
2025-07-30T13:42:49,0,3.80,999.00,999.00,999.00,34.31,34.50,999.00,999.00,999.00,999.00
2025-07-30T13:42:49,0,3.80,999.00,999.00,999.00,34.31,34.68,999.00,999.00,999.00,999.00
2025-07-30T13:42:49,0,3.80,999.00,999.00,999.00,34.31,34.46,999.00,999.00,999.00,999.00
2025-07-30T13:42:49,0,3.80,999.00,999.00,999.00,34.31,34.57,999.00,999.00,999.00,999.00
2025-07-30T13:42:49,0,3.79,999.00,999.00,999.00,34.31,34.49,999.00,999.00,999.00,999.00
2025-07-30T13:42:50,0,3.82,999.00,999.00,999.00,34.38,34.58,999.00,999.00,999.00,999.00
2025-07-30T13:42:50,0,3.80,999.00,999.00,999.00,34.38,34.70,999.00,999.00,999.00,999.00
2025-07-30T13:42:50,0,3.80,999.00,999.00,999.00,34.38,34.62,999.00,999.00,999.00,999.00
2025-07-30T13:42:50,0,3.80,999.00,999.00,999.00,34.38,34.57,999.00,999.00,999.00,999.00
2025-07-30T13:42:50,0,3.80,999.00,999.00,999.00,34.38,34.57,999.00,999.00,999.00,999.00
2025-07-30T13:42:50,0,3.81,999.00,999.00,999.00,34.38,34.57,999.00,999.00,999.00,999.00
2025-07-30T13:42:50,0,3.80,999.00,999.00,999.00,34.44,34.42,999.00,999.00,999.00,999.00
2025-07-30T13:42:50,0,3.81,999.00,999.00,999.00,34.44,34.51,999.00,999.00,999.00,999.00
2025-07-30T13:42:50,0,3.80,999.00,999.00,999.00,34.44,34.63,999.00,999.00,999.00,999.00
2025-07-30T13:42:51,0,3.80,999.00,999.00,999.00,34.44,34.50,999.00,999.00,999.00,999.00
2025-07-30T13:42:51,0,3.80,999.00,999.00,999.00,34.44,34.62,999.00,999.00,999.00,999.00
2025-07-30T13:42:51,0,3.80,999.00,999.00,999.00,34.44,34.69,999.00,999.00,999.00,999.00
2025-07-30T13:42:51,0,3.80,999.00,999.00,999.00,34.50,34.58,999.00,999.00,999.00,999.00
2025-07-30T13:42:51,0,3.80,999.00,999.00,999.00,34.50,34.49,999.00,999.00,999.00,999.00
2025-07-30T13:42:51,0,3.79,999.00,999.00,999.00,34.50,34.75,999.00,999.00,999.00,999.00
2025-07-30T13:42:51,0,3.80,999.00,999.00,999.00,34.50,34.53,999.00,999.00,999.00,999.00
2025-07-30T13:42:51,0,3.80,999.00,999.00,999.00,34.50,34.59,999.00,999.00,999.00,999.00
2025-07-30T13:42:51,0,3.81,999.00,999.00,999.00,34.50,34.65,999.00,999.00,999.00,999.00
2025-07-30T13:42:51,0,3.79,999.00,999.00,999.00,34.56,34.53,999.00,999.00,999.00,999.00
2025-07-30T13:42:52,0,3.80,999.00,999.00,999.00,34.56,34.60,999.00,999.00,999.00,999.00
2025-07-30T13:42:52,0,3.79,999.00,999.00,999.00,34.56,34.56,999.00,999.00,999.00,999.00
2025-07-30T13:42:52,0,3.82,999.00,999.00,999.00,34.56,34.76,999.00,999.00,999.00,999.00
2025-07-30T13:42:52,0,3.80,999.00,999.00,999.00,34.56,34.63,999.00,999.00,999.00,999.00
2025-07-30T13:42:52,0,3.80,999.00,999.00,999.00,34.56,34.58,999.00,999.00,999.00,999.00
2025-07-30T13:42:52,0,3.80,999.00,999.00,999.00,34.63,34.61,999.00,999.00,999.00,999.00
2025-07-30T13:42:52,0,3.81,999.00,999.00,999.00,34.63,34.76,999.00,999.00,999.00,999.00
2025-07-30T13:42:52,0,3.80,999.00,999.00,999.00,34.63,34.59,999.00,999.00,999.00,999.00
2025-07-30T13:42:52,0,3.81,999.00,999.00,999.00,34.63,34.72,999.00,999.00,999.00,999.00
2025-07-30T13:42:53,0,3.80,999.00,999.00,999.00,34.63,34.72,999.00,999.00,999.00,999.00
2025-07-30T13:42:53,0,3.79,999.00,999.00,999.00,34.63,34.77,999.00,999.00,999.00,999.00
2025-07-30T13:42:53,0,3.82,999.00,999.00,999.00,34.69,34.68,999.00,999.00,999.00,999.00
2025-07-30T13:42:53,0,3.80,999.00,999.00,999.00,34.69,34.71,999.00,999.00,999.00,999.00
2025-07-30T13:42:53,0,3.80,999.00,999.00,999.00,34.69,34.64,999.00,999.00,999.00,999.00
2025-07-30T13:42:53,0,3.81,999.00,999.00,999.00,34.69,34.68,999.00,999.00,999.00,999.00
2025-07-30T13:42:53,0,3.81,999.00,999.00,999.00,34.69,34.74,999.00,999.00,999.00,999.00
2025-07-30T13:42:53,0,3.79,999.00,999.00,999.00,34.69,34.72,999.00,999.00,999.00,999.00
2025-07-30T13:42:53,0,3.80,999.00,999.00,999.00,34.75,34.86,999.00,999.00,999.00,999.00
2025-07-30T13:42:54,0,3.79,999.00,999.00,999.00,34.75,34.69,999.00,999.00,999.00,999.00
2025-07-30T13:42:54,0,3.80,999.00,999.00,999.00,34.75,34.65,999.00,999.00,999.00,999.00
2025-07-30T13:42:54,0,3.80,999.00,999.00,999.00,34.75,34.79,999.00,999.00,999.00,999.00
2025-07-30T13:42:54,0,3.81,999.00,999.00,999.00,34.75,34.71,999.00,999.00,999.00,999.00
2025-07-30T13:42:54,0,3.82,999.00,999.00,999.00,34.75,34.67,999.00,999.00,999.00,999.00
2025-07-30T13:42:54,0,3.79,999.00,999.00,999.00,34.81,34.65,999.00,999.00,999.00,999.00
2025-07-30T13:42:54,0,3.82,999.00,999.00,999.00,34.81,34.59,999.00,999.00,999.00,999.00
2025-07-30T13:42:54,0,3.80,999.00,999.00,999.00,34.81,34.56,999.00,999.00,999.00,999.00
2025-07-30T13:42:54,0,3.79,999.00,999.00,999.00,34.81,34.76,999.00,999.00,999.00,999.00
2025-07-30T13:42:55,0,3.81,999.00,999.00,999.00,34.81,34.79,999.00,999.00,999.00,999.00
2025-07-30T13:42:55,0,3.79,999.00,999.00,999.00,34.81,34.77,999.00,999.00,999.00,999.00
2025-07-30T13:42:55,0,3.80,999.00,999.00,999.00,34.88,34.82,999.00,999.00,999.00,999.00
2025-07-30T13:42:55,0,3.80,999.00,999.00,999.00,34.88,34.93,999.00,999.00,999.00,999.00
2025-07-30T13:42:55,0,3.80,999.00,999.00,999.00,34.88,34.76,999.00,999.00,999.00,999.00
2025-07-30T13:42:55,0,3.80,999.00,999.00,999.00,34.88,34.73,999.00,999.00,999.00,999.00
2025-07-30T13:42:55,0,3.80,999.00,999.00,999.00,34.88,34.63,999.00,999.00,999.00,999.00
2025-07-30T13:42:55,0,3.80,999.00,999.00,999.00,34.88,34.79,999.00,999.00,999.00,999.00
2025-07-30T13:42:55,0,3.81,999.00,999.00,999.00,34.94,34.77,999.00,999.00,999.00,999.00
2025-07-30T13:42:55,0,3.80,999.00,999.00,999.00,34.94,34.75,999.00,999.00,999.00,999.00
2025-07-30T13:42:56,0,3.82,999.00,999.00,999.00,34.94,34.74,999.00,999.00,999.00,999.00
2025-07-30T13:42:56,0,3.80,999.00,999.00,999.00,34.94,34.76,999.00,999.00,999.00,999.00
2025-07-30T13:42:56,0,3.80,999.00,999.00,999.00,34.94,34.79,999.00,999.00,999.00,999.00
2025-07-30T13:42:56,0,3.81,999.00,999.00,999.00,34.94,34.86,999.00,999.00,999.00,999.00
2025-07-30T13:42:56,0,3.80,999.00,999.00,999.00,35.00,34.80,999.00,999.00,999.00,999.00
2025-07-30T13:42:56,0,3.81,999.00,999.00,999.00,35.00,34.75,999.00,999.00,999.00,999.00
2025-07-30T13:42:56,0,3.81,999.00,999.00,999.00,35.00,34.82,999.00,999.00,999.00,999.00
2025-07-30T13:42:56,0,3.80,999.00,999.00,999.00,35.00,34.80,999.00,999.00,999.00,999.00
2025-07-30T13:42:57,0,3.80,999.00,999.00,999.00,35.00,34.94,999.00,999.00,999.00,999.00
2025-07-30T13:42:57,0,3.81,999.00,999.00,999.00,35.00,34.80,999.00,999.00,999.00,999.00
2025-07-30T13:42:57,0,3.80,999.00,999.00,999.00,35.06,34.88,999.00,999.00,999.00,999.00
2025-07-30T13:42:57,0,3.80,999.00,999.00,999.00,35.06,34.79,999.00,999.00,999.00,999.00
2025-07-30T13:42:57,0,3.80,999.00,999.00,999.00,35.06,34.71,999.00,999.00,999.00,999.00
2025-07-30T13:42:57,0,3.79,999.00,999.00,999.00,35.06,34.84,999.00,999.00,999.00,999.00
2025-07-30T13:42:57,0,3.80,999.00,999.00,999.00,35.06,34.87,999.00,999.00,999.00,999.00
2025-07-30T13:42:57,0,3.80,999.00,999.00,999.00,35.06,34.96,999.00,999.00,999.00,999.00
2025-07-30T13:42:57,0,3.81,999.00,999.00,999.00,35.13,34.93,999.00,999.00,999.00,999.00
2025-07-30T13:42:57,0,3.80,999.00,999.00,999.00,35.13,34.89,999.00,999.00,999.00,999.00
2025-07-30T13:42:58,0,3.81,999.00,999.00,999.00,35.13,34.73,999.00,999.00,999.00,999.00
2025-07-30T13:42:58,0,3.80,999.00,999.00,999.00,35.13,34.87,999.00,999.00,999.00,999.00
2025-07-30T13:42:58,0,3.80,999.00,999.00,999.00,35.13,34.92,999.00,999.00,999.00,999.00
2025-07-30T13:42:58,0,3.81,999.00,999.00,999.00,35.13,34.90,999.00,999.00,999.00,999.00
2025-07-30T13:42:58,0,3.80,999.00,999.00,999.00,35.19,34.90,999.00,999.00,999.00,999.00
2025-07-30T13:42:58,0,3.80,999.00,999.00,999.00,35.19,34.94,999.00,999.00,999.00,999.00
2025-07-30T13:42:58,0,3.80,999.00,999.00,999.00,35.19,34.85,999.00,999.00,999.00,999.00
2025-07-30T13:42:58,0,3.80,999.00,999.00,999.00,35.19,34.89,999.00,999.00,999.00,999.00
2025-07-30T13:42:58,0,3.80,999.00,999.00,999.00,35.19,34.98,999.00,999.00,999.00,999.00
2025-07-30T13:42:59,0,3.80,999.00,999.00,999.00,35.19,34.95,999.00,999.00,999.00,999.00
